Date List Produced,Record Obsolescence Date,Source,COMPANY NAME,ADDRESS,CITY,STATE,ZIP CODE,MAILING CARRIER ROUTE,MAILING DELIVERY POINT BAR CODE,LOCATION ADDRESS,LOCATION ADDRESS CITY,LOCATION ADDRESS STATE,LOCATION ADDRESS ZIP,LOCATION ADDRESS DELIVERY POINT BAR CODE,LOCATION ADDRESS CARRIER ROUTE,COUNTY,PRIMARY SIC,PRIMARY SIC DESCRIPTION,SECONDARY SIC #1,SECONDARY SIC DESCRIPTION #1,SECONDARY SIC #2,SECONDARY SIC DESCRIPTION #2,METRO AREA,DATA AXLE USA ID,LAST NAME,FIRST NAME,CONTACT TITLE,CONTACT PROF TITLE,CONTACT GENDER
Sep 14 2021,Mar 14 2022,Data Axle,Highland Park Oms,1893 Sheridan Rd # 311,Highland Park,IL,60035-2646,C001,864,1893 Sheridan Rd # 311,Highland Park,IL,60035-2646,864,C001,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",229330303,Jacob,Mark B,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Highland Park Oral-Mxllfcl,1770 1st St # 350,Highland Park,IL,60035-5601,C016,752,1770 1st St # 350,Highland Park,IL,60035-5601,752,C016,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",859954943,Braverman,Nathan Alan,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Highland Park Perio,1893 Sheridan Rd # 212,Highland Park,IL,60035-2637,C001,620,1893 Sheridan Rd # 212,Highland Park,IL,60035-2637,620,C001,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",456790724,Egan,Richard,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Highway Dental Inc,1055 Rohlwing Rd,Elk Grove Vlg,IL,60007-3217,C017,554,1055 Rohlwing Rd,Elk Grove Vlg,IL,60007-3217,554,C017,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",744843977,Lee,Eun-Hee,PRESIDENT,,
Sep 14 2021,Mar 14 2022,Data Axle,Hill Tyron J DDS,585 Pennsylvania Ave # 1e,Glen Ellyn,IL,60137-4152,C001,155,585 Pennsylvania Ave # 1e,Glen Ellyn,IL,60137-4152,155,C001,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",361792054,Hill,Tyron J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hillesheim Stephen DDS,512 N Plum Grove Rd,Palatine,IL,60067-3511,C062,993,512 N Plum Grove Rd,Palatine,IL,60067-3511,993,C062,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",930596234,Hillesheim,Stephen,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Mylene Hilo DDS,5214 N Western Ave # 303,Chicago,IL,60625-2592,C063,788,5214 N Western Ave # 303,Chicago,IL,60625-2592,788,C063,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",465416725,Hilo,Mylene,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hime & Kabot LTD,1236 American Way,Libertyville,IL,60048-3936,C030,362,1236 American Way,Libertyville,IL,60048-3936,362,C030,Lake,802101,Dentists,802101,Dentists,802106,Dental Surgeons,"Chicago-Npvl, IL",987206976,Korosis,Ela,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hinsdale Center For Cosmetic,211 W Chicago Ave # 115,Hinsdale,IL,60521-3357,C027,404,211 W Chicago Ave # 115,Hinsdale,IL,60521-3357,404,C027,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",213871015,Young,Lisa,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hinsdale Dental,101 S Garfield St,Hinsdale,IL,60521-4292,C003,18,101 S Garfield St,Hinsdale,IL,60521-4292,18,C003,Du Page,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",150697118,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Hinsdale Dental Journey,5 W 2nd St # 7,Hinsdale,IL,60521-4134,C001,77,5 W 2nd St # 7,Hinsdale,IL,60521-4134,77,C001,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748653042,Huff,Alina L,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hinsdale Family Dental,211 W Chicago Ave # 216,Hinsdale,IL,60521-3358,C027,665,211 W Chicago Ave # 216,Hinsdale,IL,60521-3358,665,C027,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",567260112,Grandinetti,Victor J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hinsdale Periodontics,PO Box 4656,Oak Brook,IL,60522-4656,B026,563,828 N Cass Ave,Westmont,IL,60559-1368,999,C019,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150699056,Browar,Andrew W,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Thomas A Hlousek DDS,10601 S Western Ave,Chicago,IL,60643-3100,C053,999,10601 S Western Ave,Chicago,IL,60643-3100,999,C053,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151588472,Hlousek,Thomas A,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Charlie J Hobbs DMD,1847 N Humboldt Blvd # 202,Chicago,IL,60647-5843,C066,520,4142 N Sheridan Rd,Chicago,IL,60613-2007,429,C025,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",760125123,Hobbs,Charlie J,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hochstadter Isaacson Cherny,444 N Northwest Hwy # 325,Park Ridge,IL,60068-6404,C003,754,444 N Northwest Hwy # 325,Park Ridge,IL,60068-6404,754,C003,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",227349073,Emery,Nan,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hochstadter Isaacson Cherny,4905 Old Orchard Ctr # 229,Skokie,IL,60077-1481,C033,547,4905 Old Orchard Ctr # 229,Skokie,IL,60077-1481,547,C033,Cook,802101,Dentists,802101,Dentists,802106,Dental Surgeons,"Chicago-Npvl, IL",891815052,Mc Carthy,Roxanne,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hoffenberg Dang & Lee,264 Hawthorn Village Commons,Vernon Hills,IL,60061-1519,C025,641,264 Hawthorn Village Commons,Vernon Hills,IL,60061-1519,641,C025,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",206779944,Dodd,Debra,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hoffman Estates Dental Pro,1585 Barrington Rd # 205,Hoffman Estates,IL,60169-5034,C039,556,1585 Barrington Rd # 205,Hoffman Estates,IL,60169-5034,556,C039,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150291136,Hatakeyama,Teruyuki,PRESIDENT,,
Sep 14 2021,Mar 14 2022,Data Axle,Hoffman Estates Famly Dntstry,2357 Hassell Rd # 208,Hoffman Estates,IL,60169-2172,C016,583,2357 Hassell Rd # 208,Hoffman Estates,IL,60169-2172,583,C016,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",409945797,Waryjas,Ronald J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hoffman Estates Peds,1786 Moon Lake Blvd,Hoffman Estates,IL,60169-5029,C039,994,1786 Moon Lake Blvd,Hoffman Estates,IL,60169-5029,994,C039,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",724029231,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Hoffman Orthodontics,521 Devonshire Ln,Crystal Lake,IL,60014-7564,C027,999,521 Devonshire Ln,Crystal Lake,IL,60014-7564,999,C027,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",403572468,Hoffman,Robert B,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hogan Daniel E DMD,101 S Washington Ave # 103,Park Ridge,IL,60068-4270,C004,16,101 S Washington Ave # 103,Park Ridge,IL,60068-4270,16,C004,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",149849721,Hogan,Daniel E,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Martin J Hogan DDS,2160 S 1st Ave,Maywood,IL,60153-3328,C100,603,2160 S 1st Ave,Maywood,IL,60153-3328,603,C100,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",434007220,Hogan,Martin J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hoijer William S DDS,1430 N Arlington Heights #107,Arlington Hts,IL,60004-4823,C070,328,1430 N Arlington Heights #107,Arlington Hts,IL,60004-4823,328,C070,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",859734972,Hoijer,William S,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Holohan Dental Professionals,1220 Meadow Rd # 206,Northbrook,IL,60062-3671,C042,568,1220 Meadow Rd # 206,Northbrook,IL,60062-3671,568,C042,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",149808099,Roberts,Pat,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Holy Cross Family Dental,1841 W 47th St,Chicago,IL,60609-3844,C013,415,1841 W 47th St,Chicago,IL,60609-3844,415,C013,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",400555146,Barb,Maria,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Holy Family Dental Clinic,2680 Belvidere Rd,Waukegan,IL,60085-6006,C066,801,2680 Belvidere Rd,Waukegan,IL,60085-6006,801,C066,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",238569669,Ahmed,Sumrana S,PRESIDENT,,
Sep 14 2021,Mar 14 2022,Data Axle,Holz Dental Lab,5521 County Farm Rd,Hanover Park,IL,60133-5179,C031,212,5521 County Farm Rd,Hanover Park,IL,60133-5179,212,C031,Du Page,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",313944415,Holz,Tom,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Homann Brian C DDS,8 E Devon Ave,Elk Grove Vlg,IL,60007-3919,C045,87,8 E Devon Ave,Elk Grove Vlg,IL,60007-3919,87,C045,Cook,802101,Dentists,802101,Dentists,807205,Dental Implants-Prosthesis,"Chicago-Npvl, IL",706935536,Homann,Brian C,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Homer-Lockport Dental Assoc,12701 W 143rd St,Homer Glen,IL,60491-7715,R019,992,12701 W 143rd St,Homer Glen,IL,60491-7715,992,R019,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748693327,Valasek,Paul S,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Homerun Dental,3745 N Clark St,Chicago,IL,60613-4780,C042,997,3745 N Clark St,Chicago,IL,60613-4780,997,C042,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",706981128,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Hometown Dental Care PC,4084 Southwest Hwy # 2,Hometown,IL,60456-1163,C079,26,4084 Southwest Hwy # 2,Hometown,IL,60456-1163,26,C079,Cook,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",987206463,Pappas,Amiel G,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Homewood Flossmoor Dental Care,18340 Governors Hwy,Homewood,IL,60430-2910,C001,401,18340 Governors Hwy,Homewood,IL,60430-2910,401,C001,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150442929,Flor,Walter D,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Homuth Daniel M DDS,433 W Irving Park Rd,Itasca,IL,60143-2048,C011,994,433 W Irving Park Rd,Itasca,IL,60143-2048,994,C011,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",445027980,Homuth,Daniel M,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Honey Orthodontics,6071 Washington St # 1,Gurnee,IL,60031-5348,R006,992,6071 Washington St # 1,Gurnee,IL,60031-5348,992,R006,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",539264481,Honey,Oana,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Sung P Hong DDS,3073 Dundee Rd,Northbrook,IL,60062-2401,C031,739,3073 Dundee Rd,Northbrook,IL,60062-2401,739,C031,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",728211976,Hong,Sung P,,DDS,
Sep 14 2021,Mar 14 2022,Data Axle,Hopf Richard Scott DDS,500 Davis St # 504,Evanston,IL,60201-4621,C015,297,500 Davis St # 504,Evanston,IL,60201-4621,297,C015,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424958767,Hopf,Richard S,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Horizon Center For Progressive,6314 N Lincoln Ave,Chicago,IL,60659-1204,C005,142,6314 N Lincoln Ave,Chicago,IL,60659-1204,142,C005,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",242775526,Saniuk,Paul,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Horizon Dental Lab,8424 Skokie Blvd # 204,Skokie,IL,60077-2568,C024,540,8424 Skokie Blvd # 204,Skokie,IL,60077-2568,540,C024,Cook,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",425999717,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Horizon Dental Laboratory,4849 Main St # 1e,Skokie,IL,60077-2579,C024,151,4849 Main St # 1e,Skokie,IL,60077-2579,151,C024,Cook,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",937628139,Levy,Howard,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Horton & Vranas,2210 Dean St # H,St Charles,IL,60175-1059,R006,808,2210 Dean St # H,St Charles,IL,60175-1059,808,R006,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",572253896,Moriarty,Sheila,ADMINISTRATOR,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hosseini Dental,495 N Riverside Dr,Gurnee,IL,60031-5908,C019,990,495 N Riverside Dr,Gurnee,IL,60031-5908,990,C019,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",707414792,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Houlihan John F DDS,2450 Wolf Rd #B,Westchester,IL,60154-5643,C063,74,2450 Wolf Rd #B,Westchester,IL,60154-5643,74,C063,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",421508711,Houlihan,John F,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Howard L Blivaiss & Assoc PC,3500 W Peterson Ave # 200,Chicago,IL,60659-3307,C028,506,3500 W Peterson Ave # 200,Chicago,IL,60659-3307,506,C028,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",483467429,Blivaiss,Howard,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hoyland Michael P DDS,1713 Campbell St #2,Joliet,IL,60435-5881,C096,2,1713 Campbell St #2,Joliet,IL,60435-5881,2,C096,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",749808825,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Richard J Hrad DDS,4647 W 103rd St # 1a,Oak Lawn,IL,60453-4792,C022,118,4647 W 103rd St # 1a,Oak Lawn,IL,60453-4792,118,C022,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151729589,Hrad,Richard J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Chao Chung Hsu DMD,208 N Dunton Ave,Arlington Hts,IL,60004-5958,C081,995,208 N Dunton Ave,Arlington Hts,IL,60004-5958,995,C081,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",312293814,Hsu,Chao Chung,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Huang Lijuan DDS-Fresh Dental,150 W Half Day Rd # 106,Buffalo Grove,IL,60089-6591,R004,312,150 W Half Day Rd # 106,Buffalo Grove,IL,60089-6591,312,R004,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",718989586,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Yihsiung Huang DDS,665 Pasquinelli Dr # 211,Westmont,IL,60559-1287,C024,610,665 Pasquinelli Dr # 211,Westmont,IL,60559-1287,610,C024,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",858811599,Huang,Yihsiung,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,James V Hudson DDS,4647 W 103rd St # 1m,Oak Lawn,IL,60453-4874,C022,333,4647 W 103rd St # 1m,Oak Lawn,IL,60453-4874,333,C022,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151402088,Hudson,James V,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Vikash S Huliyar DDS,111 N Wabash Ave # 1517,Chicago,IL,60602-3066,C005,920,111 N Wabash Ave # 1517,Chicago,IL,60602-3066,920,C005,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",745769256,Huliyar,Vikash S,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Humenik Dentistry,1220 Meadow Rd #306,Northbrook,IL,60062-3670,C042,81,1220 Meadow Rd #306,Northbrook,IL,60062-3670,81,C042,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",724547243,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Humenik Mark J DDS,1220 Meadow Rd # 306,Northbrook,IL,60062-3670,C042,811,1220 Meadow Rd # 306,Northbrook,IL,60062-3670,811,C042,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424644540,Humenik,Mark J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Huntley Dental Assoc,12507 Regency Pkwy,Huntley,IL,60142-6500,R006,79,12507 Regency Pkwy,Huntley,IL,60142-6500,79,R006,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150136380,Stohlquist,Patsy,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Huntley Oral-Maxillofacial Srg,11650 S IL Route 47,Huntley,IL,60142-9613,R022,503,11650 S IL Route 47,Huntley,IL,60142-9613,503,R022,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",698756079,Smith,Jill,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Iffat Hussain DDS,5865 N Lincoln Ave # 102,Chicago,IL,60659-4600,C023,275,5865 N Lincoln Ave # 102,Chicago,IL,60659-4600,275,C023,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723202777,Hussain,Iffat,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Shahvar A Hussain DMD,920 N Elmhurst Rd,Mt Prospect,IL,60056-1126,C082,201,920 N Elmhurst Rd,Mt Prospect,IL,60056-1126,201,C082,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",749827917,Hussain,Shahvar A,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hut Dental Assoc,120 Oakbrook Ctr # 625,Oak Brook,IL,60523-9082,C020,203,120 Oakbrook Ctr # 625,Oak Brook,IL,60523-9082,203,C020,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",678792987,Hutabarat,Morris,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hutton Family Dental LTD,1240 N Cedar Rd # F,New Lenox,IL,60451-1275,C002,784,1240 N Cedar Rd # F,New Lenox,IL,60451-1275,784,C002,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",401725884,Hutton,Frank G,DIRECTOR,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Jin Wung Hwang DMD,2410 Sampson St,Great Lakes,IL,60088-2942,C100,100,2410 Sampson St,Great Lakes,IL,60088-2942,100,C100,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",744318804,Hwang,Jin Wung,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Hyde Park Endodontics,1424 E 53rd St # 203,Chicago,IL,60615-4553,C075,537,1424 E 53rd St # 203,Chicago,IL,60615-4553,537,C075,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",427026948,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Hyde Park Periodontics,1525 E 53rd St # 720,Chicago,IL,60615-4530,C055,956,1525 E 53rd St # 720,Chicago,IL,60615-4530,956,C055,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",569043581,Watkins,Deedee,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Hyline Dental Assoc,1301 S Route 59 # 107,Naperville,IL,60564-9014,R046,320,1301 S Route 59 # 107,Naperville,IL,60564-9014,320,R046,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",720528944,Numera,Asma,PRESIDENT,,Female
Sep 14 2021,Mar 14 2022,Data Axle,I Care Dental,1639 S Cicero Ave,Cicero,IL,60804-1520,C003,392,1639 S Cicero Ave,Cicero,IL,60804-1520,392,C003,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",416076749,Samee,Arif,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Ian Elliott LTD,1315 Macom Dr #106,Naperville,IL,60564-9360,R046,31,1315 Macom Dr #106,Naperville,IL,60564-9360,31,R046,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",234626711,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Ibarra Dental Lab,13357 Olde Western Ave,Blue Island,IL,60406-5387,C014,993,13357 Olde Western Ave,Blue Island,IL,60406-5387,993,C014,Cook,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",693856015,Ibarra,Luis,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Ida Aguilar,3055 N Pulaski Rd,Chicago,IL,60641-5444,C002,556,3055 N Pulaski Rd,Chicago,IL,60641-5444,556,C002,Cook,802101,Dentists,802101,Dentists,999966,Federal Government Contractors,"Chicago-Npvl, IL",416824386,De Santiago,Victor,OFFICE MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Ideal Dental Laboratory,6212 W Grand Ave,Chicago,IL,60639-2614,C051,120,6212 W Grand Ave,Chicago,IL,60639-2614,120,C051,Cook,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",151532652,Larson,Edward,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Identity Orthodontics,1275 E Belvidere Rd #100,Grayslake,IL,60030-2080,R003,25,1275 E Belvidere Rd #100,Grayslake,IL,60030-2080,25,R003,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",716815028,Stosich,Michael S,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Identity Orthodontics-Gryslk,1275 E Belvidere Rd #100,Grayslake,IL,60030-2080,R003,25,1275 E Belvidere Rd #100,Grayslake,IL,60030-2080,25,R003,Lake,802101,Dentists,802101,Dentists,651301,Condominiums,"Chicago-Npvl, IL",700055009,Stosich,Michael,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Identity Orthodontics-Wilmette,554 Green Bay Rd # E,Kenilworth,IL,60043-1086,C001,778,554 Green Bay Rd # E,Kenilworth,IL,60043-1086,778,C001,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",706379834,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,John Ifantis DDS,9251 Waukegan Rd,Morton Grove,IL,60053-2102,C010,515,9251 Waukegan Rd,Morton Grove,IL,60053-2102,515,C010,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",608739942,Ifantis,John,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Anthony Ilardo DDS,7440 W College Dr # 100,Palos Heights,IL,60463-1376,C029,257,7440 W College Dr # 100,Palos Heights,IL,60463-1376,257,C029,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151701786,Ilardo,Anthony,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Illiana Endodontics Inc,500 Ashland Ave # 23,Chicago Heights,IL,60411-3024,C037,234,500 Ashland Ave # 23,Chicago Heights,IL,60411-3024,234,C037,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415467945,Mintz,Michael,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Back Institute,11528 183rd Pl,Orland Park,IL,60467-9467,R023,993,11528 183rd Pl,Orland Park,IL,60467-9467,993,R023,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",744519347,Motsch,Christine M,,DMD,Female
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Bone & Joint Inst,1300 E Central Rd,Arlington Hts,IL,60005-2857,C060,999,1300 E Central Rd,Arlington Hts,IL,60005-2857,999,C060,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",729204253,Chiu,Michael,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Center Dental Assoc,111 E Wacker Dr # Cll15,Chicago,IL,60601-4201,C006,352,111 E Wacker Dr # Cll15,Chicago,IL,60601-4201,352,C006,Cook,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",150841609,Akiyma,Shirley,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Dental Arts,501 W Ogden Ave # 2,Hinsdale,IL,60521-3184,C014,28,501 W Ogden Ave # 2,Hinsdale,IL,60521-3184,28,C014,Du Page,802101,Dentists,802101,Dentists,807205,Dental Implants-Prosthesis,"Chicago-Npvl, IL",657660387,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Dental Ctr,15 E Dundee Rd,Buffalo Grove,IL,60089-4383,C038,153,15 E Dundee Rd,Buffalo Grove,IL,60089-4383,153,C038,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",507043495,Ionova,Tanya,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Dental Partners,2806 W Devon Ave,Chicago,IL,60659-1502,C036,60,2806 W Devon Ave,Chicago,IL,60659-1502,60,C036,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",750496098,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Gastroenterology Grp,2501 Compass Rd # 130,Glenview,IL,60026-8068,C061,301,2501 Compass Rd # 130,Glenview,IL,60026-8068,301,C061,Cook,802101,Dentists,802101,Dentists,596104,E-Commerce,"Chicago-Npvl, IL",567280961,Adler,Douglas R,,MD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Implant Dentistry,7800 W North Ave,Elmwood Park,IL,60707-3513,C029,8,7800 W North Ave,Elmwood Park,IL,60707-3513,8,C029,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",859160459,Orrico,Joseph F,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Illinois Sports Medicine,1714 Milwaukee Ave,Glenview,IL,60025-1441,C045,142,1714 Milwaukee Ave,Glenview,IL,60025-1441,142,C045,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",717397358,Hatz,Marilyn,,DDS,Female
